INFO 2019-06-25 03:37:25,946 basehttp 124 "GET / HTTP/1.1" 200 1716
INFO 2019-06-25 03:38:40,547 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 200 435
INFO 2019-06-25 03:38:40,549 basehttp 124 "GET /static/plugins/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 29062
INFO 2019-06-25 03:38:40,550 basehttp 124 "GET /static/css/ihome/main.css HTTP/1.1" 200 224
INFO 2019-06-25 03:38:40,553 basehttp 124 "GET /static/css/ihome/register.css HTTP/1.1" 200 1315
INFO 2019-06-25 03:38:40,554 basehttp 124 "GET /static/plugins/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
INFO 2019-06-25 03:38:40,557 basehttp 124 "GET /static/images/logo@128x59.png HTTP/1.1" 200 6068
INFO 2019-06-25 03:38:40,559 basehttp 124 "GET /static/js/ihome/register.js?v=4 HTTP/1.1" 200 5746
INFO 2019-06-25 03:38:40,560 basehttp 124 "GET /static/plugins/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
INFO 2019-06-25 03:38:40,560 basehttp 124 "GET /static/js/jquery.min.js HTTP/1.1" 200 95930
INFO 2019-06-25 03:38:40,581 basehttp 124 "GET /static/plugins/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 200 71896
WARNING 2019-06-25 03:38:40,608 base 152 Not Found: /api/v1.0/imagecode
WARNING 2019-06-25 03:38:40,609 basehttp 124 "GET /api/v1.0/imagecode?cur=474771fc-e789-48e2-8cc6-47f734c46f6d&pre= HTTP/1.1" 404 2032
INFO 2019-06-25 03:38:40,633 basehttp 124 "GET /static/plugins/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 542194
INFO 2019-06-25 05:26:22,154 basehttp 124 "GET / HTTP/1.1" 200 1716
INFO 2019-06-25 05:27:51,150 basehttp 124 "GET / HTTP/1.1" 200 1716
WARNING 2019-06-25 05:27:58,395 base 152 Not Found: /api/v1.0/session
WARNING 2019-06-25 05:27:58,399 base 152 Not Found: /api/v1.0/houses/index
WARNING 2019-06-25 05:27:58,401 base 152 Not Found: /api/v1.0/areas
WARNING 2019-06-25 05:27:58,402 basehttp 124 "GET /api/v1.0/session HTTP/1.1" 404 1976
WARNING 2019-06-25 05:27:58,402 basehttp 124 "GET /api/v1.0/areas HTTP/1.1" 404 1970
WARNING 2019-06-25 05:27:58,402 basehttp 124 "GET /api/v1.0/houses/index HTTP/1.1" 404 1991
WARNING 2019-06-25 05:28:01,018 basehttp 124 "GET /static/plugins/swiper/js/maps/swiper.jquery.min.js.map HTTP/1.1" 404 1754
INFO 2019-06-25 05:28:01,020 basehttp 124 "GET /static/plugins/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 542194
INFO 2019-06-25 05:28:03,113 basehttp 124 "GET /static/html/index.html HTTP/1.1" 200 6577
INFO 2019-06-25 05:28:03,128 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 200 435
INFO 2019-06-25 05:28:03,130 basehttp 124 "GET /static/plugins/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 29062
INFO 2019-06-25 05:28:03,132 basehttp 124 "GET /static/plugins/swiper/css/swiper.min.css HTTP/1.1" 200 17216
INFO 2019-06-25 05:28:03,133 basehttp 124 "GET /static/plugins/bootstrap-datepicker/css/bootstrap-datepicker.min.css HTTP/1.1" 200 15779
INFO 2019-06-25 05:28:03,135 basehttp 124 "GET /static/css/ihome/main.css HTTP/1.1" 200 224
INFO 2019-06-25 05:28:03,138 basehttp 124 "GET /static/css/ihome/index.css HTTP/1.1" 200 1909
INFO 2019-06-25 05:28:03,141 basehttp 124 "GET /static/plugins/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
INFO 2019-06-25 05:28:03,142 basehttp 124 "GET /static/plugins/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
INFO 2019-06-25 05:28:03,143 basehttp 124 "GET /static/plugins/bootstrap-datepicker/js/bootstrap-datepicker.min.js HTTP/1.1" 200 32644
INFO 2019-06-25 05:28:03,143 basehttp 124 "GET /static/plugins/bootstrap-datepicker/locales/bootstrap-datepicker.zh-CN.min.js HTTP/1.1" 200 593
INFO 2019-06-25 05:28:03,144 basehttp 124 "GET /static/js/jquery.min.js HTTP/1.1" 200 95930
INFO 2019-06-25 05:28:03,144 basehttp 124 "GET /static/plugins/swiper/js/swiper.jquery.min.js HTTP/1.1" 200 68716
INFO 2019-06-25 05:28:03,149 basehttp 124 "GET /static/js/template.js HTTP/1.1" 200 5324
INFO 2019-06-25 05:28:03,149 basehttp 124 "GET /static/js/ihome/index.js HTTP/1.1" 200 4594
INFO 2019-06-25 05:28:03,150 basehttp 124 "GET /static/images/logo@128x59.png HTTP/1.1" 200 6068
INFO 2019-06-25 05:28:03,168 basehttp 124 "GET /static/plugins/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 200 71896
WARNING 2019-06-25 05:28:03,205 base 152 Not Found: /api/v1.0/session
WARNING 2019-06-25 05:28:03,209 base 152 Not Found: /api/v1.0/houses/index
WARNING 2019-06-25 05:28:03,210 basehttp 124 "GET /api/v1.0/session HTTP/1.1" 404 1976
WARNING 2019-06-25 05:28:03,213 base 152 Not Found: /api/v1.0/areas
WARNING 2019-06-25 05:28:03,214 basehttp 124 "GET /api/v1.0/houses/index HTTP/1.1" 404 1991
WARNING 2019-06-25 05:28:03,215 basehttp 124 "GET /api/v1.0/areas HTTP/1.1" 404 1970
WARNING 2019-06-25 05:28:03,221 basehttp 124 "GET /static/plugins/swiper/js/maps/swiper.jquery.min.js.map HTTP/1.1" 404 1754
INFO 2019-06-25 05:28:03,224 basehttp 124 "GET /static/plugins/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 542194
INFO 2019-06-25 05:28:57,897 basehttp 124 "GET /static/html/index.html HTTP/1.1" 304 0
WARNING 2019-06-25 05:28:57,956 base 152 Not Found: /api/v1.0/session
WARNING 2019-06-25 05:28:57,958 base 152 Not Found: /api/v1.0/houses/index
WARNING 2019-06-25 05:28:57,959 basehttp 124 "GET /api/v1.0/session HTTP/1.1" 404 1976
WARNING 2019-06-25 05:28:57,959 basehttp 124 "GET /api/v1.0/houses/index HTTP/1.1" 404 1991
WARNING 2019-06-25 05:28:57,962 base 152 Not Found: /api/v1.0/areas
WARNING 2019-06-25 05:28:57,963 basehttp 124 "GET /api/v1.0/areas HTTP/1.1" 404 1970
INFO 2019-06-25 05:36:36,265 basehttp 124 "GET / HTTP/1.1" 200 1716
WARNING 2019-06-25 05:36:40,053 base 152 Not Found: /api/v1.0/session
WARNING 2019-06-25 05:36:40,056 base 152 Not Found: /api/v1.0/houses/index
WARNING 2019-06-25 05:36:40,057 basehttp 124 "GET /api/v1.0/session HTTP/1.1" 404 1976
WARNING 2019-06-25 05:36:40,060 base 152 Not Found: /api/v1.0/areas
WARNING 2019-06-25 05:36:40,060 basehttp 124 "GET /api/v1.0/areas HTTP/1.1" 404 1970
WARNING 2019-06-25 05:36:40,060 basehttp 124 "GET /api/v1.0/houses/index HTTP/1.1" 404 1991
WARNING 2019-06-25 05:36:48,415 base 152 Not Found: /api/v1.0/imagecode
WARNING 2019-06-25 05:36:48,415 basehttp 124 "GET /api/v1.0/imagecode?cur=b13d8999-fa7f-44cc-ad3a-fbaf821d43bb&pre= HTTP/1.1" 404 2032
INFO 2019-06-25 05:37:25,070 basehttp 124 "GET / HTTP/1.1" 200 1716
WARNING 2019-06-25 05:37:28,517 base 152 Not Found: /api/v1.0/session
WARNING 2019-06-25 05:37:28,520 base 152 Not Found: /api/v1.0/houses/index
WARNING 2019-06-25 05:37:28,522 base 152 Not Found: /api/v1.0/areas
WARNING 2019-06-25 05:37:28,522 basehttp 124 "GET /api/v1.0/session HTTP/1.1" 404 1976
WARNING 2019-06-25 05:37:28,523 basehttp 124 "GET /api/v1.0/areas HTTP/1.1" 404 1970
WARNING 2019-06-25 05:37:28,523 basehttp 124 "GET /api/v1.0/houses/index HTTP/1.1" 404 1991
WARNING 2019-06-25 05:37:36,125 base 152 Not Found: /api/v1.0/imagecode
WARNING 2019-06-25 05:37:36,126 basehttp 124 "GET /api/v1.0/imagecode?cur=bb7c967a-79cb-4467-a8b9-887bb63f5f20&pre= HTTP/1.1" 404 2032
INFO 2019-06-25 05:37:38,456 basehttp 124 "GET /static/plugins/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 542194
INFO 2019-06-25 05:37:40,295 basehttp 124 "GET /static/html/register.html HTTP/1.1" 200 3892
INFO 2019-06-25 05:37:40,310 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 200 435
INFO 2019-06-25 05:37:40,312 basehttp 124 "GET /static/css/ihome/main.css HTTP/1.1" 200 224
INFO 2019-06-25 05:37:40,313 basehttp 124 "GET /static/plugins/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 29062
INFO 2019-06-25 05:37:40,315 basehttp 124 "GET /static/css/ihome/register.css HTTP/1.1" 200 1315
INFO 2019-06-25 05:37:40,319 basehttp 124 "GET /static/images/logo@128x59.png HTTP/1.1" 200 6068
INFO 2019-06-25 05:37:40,320 basehttp 124 "GET /static/plugins/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
INFO 2019-06-25 05:37:40,321 basehttp 124 "GET /static/plugins/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
INFO 2019-06-25 05:37:40,321 basehttp 124 "GET /static/js/ihome/register.js?v=4 HTTP/1.1" 200 5746
INFO 2019-06-25 05:37:40,322 basehttp 124 "GET /static/js/jquery.min.js HTTP/1.1" 200 95930
INFO 2019-06-25 05:37:40,342 basehttp 124 "GET /static/plugins/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 200 71896
WARNING 2019-06-25 05:37:40,367 base 152 Not Found: /api/v1.0/imagecode
WARNING 2019-06-25 05:37:40,367 basehttp 124 "GET /api/v1.0/imagecode?cur=38999375-68e3-4198-8cef-4a43c3d13997&pre= HTTP/1.1" 404 2032
INFO 2019-06-25 05:37:40,372 basehttp 124 "GET /static/plugins/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 542194
INFO 2019-06-25 05:52:14,272 basehttp 124 "GET / HTTP/1.1" 200 1716
INFO 2019-06-25 05:53:47,652 basehttp 124 "GET / HTTP/1.1" 200 1716
WARNING 2019-06-25 05:53:54,471 base 152 Not Found: /api/v1.0/imagecode
WARNING 2019-06-25 05:53:54,471 basehttp 124 "GET /api/v1.0/imagecode?cur=31f0b331-4a1a-494e-ab97-8f05f05878dc&pre= HTTP/1.1" 404 2032
INFO 2019-06-25 05:53:57,634 basehttp 124 "GET /static/plugins/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 542194
WARNING 2019-06-25 06:01:21,291 base 152 Not Found: /
WARNING 2019-06-25 06:01:21,291 basehttp 124 "GET / HTTP/1.1" 404 2044
ERROR 2019-06-25 06:01:34,353 exception 135 Internal Server Error: /api/v1.0/imagecode
Traceback (most recent call last):
  File "/Users/qiangzai/.virtualenvs/Django_iHome/lib/python3.7/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/Users/qiangzai/.virtualenvs/Django_iHome/lib/python3.7/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/Users/qiangzai/.virtualenvs/Django_iHome/lib/python3.7/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
TypeError: get_image_code() takes 0 positional arguments but 1 was given
ERROR 2019-06-25 06:01:34,399 basehttp 124 "GET /api/v1.0/imagecode HTTP/1.1" 500 61462
INFO 2019-06-25 06:01:48,313 basehttp 124 "GET /api/v1.0/imagecode HTTP/1.1" 200 8
WARNING 2019-06-25 06:30:39,312 base 152 Not Found: /
WARNING 2019-06-25 06:30:39,313 basehttp 124 "GET / HTTP/1.1" 404 2044
INFO 2019-06-25 06:30:47,254 verification 36 CJ5S
INFO 2019-06-25 06:30:47,255 basehttp 124 "GET /api/v1.0/imagecode?cur=90af8f5c-4e18-4331-a54a-0ba4bd611a47&pre= HTTP/1.1" 200 3508
INFO 2019-06-25 06:30:59,004 basehttp 124 "GET /static/html/register.html HTTP/1.1" 304 0
INFO 2019-06-25 06:31:22,310 verification 36 QLLO
INFO 2019-06-25 06:31:35,083 basehttp 124 "GET /api/v1.0/imagecode?cur=1c47f5d0-34e5-448c-988e-87d611777a0d&pre= HTTP/1.1" 200 3313
INFO 2019-06-25 06:31:37,738 basehttp 124 "GET /static/html/register.html HTTP/1.1" 304 0
INFO 2019-06-25 06:31:39,818 verification 36 CMEW
INFO 2019-06-25 06:31:39,820 basehttp 124 "GET /api/v1.0/imagecode?cur=a2cf149f-ce59-402d-9b97-aa5d6ed3860e&pre= HTTP/1.1" 200 3144
INFO 2019-06-25 06:31:45,057 basehttp 124 "GET /static/html/register.html HTTP/1.1" 304 0
INFO 2019-06-25 06:32:24,902 verification 36 BIXK
INFO 2019-06-25 06:32:24,904 basehttp 124 "GET /api/v1.0/imagecode?cur=f54aca3c-0590-410b-8730-e16925996534&pre= HTTP/1.1" 200 3254
INFO 2019-06-25 06:32:59,665 basehttp 124 "GET /static/html/register.html HTTP/1.1" 304 0
INFO 2019-06-25 06:32:59,726 verification 36 DWDR
INFO 2019-06-25 06:32:59,737 basehttp 124 "GET /api/v1.0/imagecode?cur=4f65d96f-5d47-4e67-99fd-c65f0a8afcbd&pre= HTTP/1.1" 200 3186
INFO 2019-06-25 06:33:19,010 basehttp 124 "GET /static/plugins/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 542194
INFO 2019-06-25 06:36:29,253 verification 36 8ZUW
INFO 2019-06-25 06:36:29,257 basehttp 124 "GET /api/v1.0/imagecode?cur=9f992348-a4ed-47c7-99d9-78b66e40f51c&pre=4f65d96f-5d47-4e67-99fd-c65f0a8afcbd HTTP/1.1" 200 3501
INFO 2019-06-25 06:36:32,027 basehttp 124 "GET /static/plugins/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 542194
INFO 2019-06-25 06:36:39,648 verification 36 DKLO
INFO 2019-06-25 06:36:39,652 basehttp 124 "GET /api/v1.0/imagecode?cur=38850590-6057-40c0-a73d-826ed8317472&pre=9f992348-a4ed-47c7-99d9-78b66e40f51c HTTP/1.1" 200 3452
INFO 2019-06-25 06:36:42,142 basehttp 124 "GET /static/plugins/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 542194
INFO 2019-06-25 06:36:46,616 verification 36 6CHR
INFO 2019-06-25 06:36:46,620 basehttp 124 "GET /api/v1.0/imagecode?cur=3116689b-b7d9-43db-8517-8ecfc5b04675&pre=38850590-6057-40c0-a73d-826ed8317472 HTTP/1.1" 200 2970
ERROR 2019-06-25 06:39:24,317 exception 135 Internal Server Error: /api/v1.0/imagecode
Traceback (most recent call last):
  File "/Users/qiangzai/.virtualenvs/Django_iHome/lib/python3.7/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/Users/qiangzai/.virtualenvs/Django_iHome/lib/python3.7/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/Users/qiangzai/.virtualenvs/Django_iHome/lib/python3.7/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/qiangzai/.virtualenvs/Django_iHome/lib/python3.7/site-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/Users/qiangzai/.virtualenvs/Django_iHome/lib/python3.7/site-packages/django/views/generic/base.py", line 88, in dispatch
    return handler(request, *args, **kwargs)
  File "/Users/qiangzai/Desktop/practiceCode/IHome/IHome/modules/api/verification.py", line 33, in get
    return http.JsonResponse({'errno': RET.PARAMERR, 'errmsg': error_map.PARAMERR})
AttributeError: 'dict' object has no attribute 'PARAMERR'
ERROR 2019-06-25 06:39:24,349 basehttp 124 "GET /api/v1.0/imagecode HTTP/1.1" 500 75086
WARNING 2019-06-25 06:39:38,490 base 152 Not Found: /api/v1.0/imagecode/
WARNING 2019-06-25 06:39:38,490 basehttp 124 "GET /api/v1.0/imagecode/ HTTP/1.1" 404 2119
WARNING 2019-06-25 06:40:45,791 base 152 Not Found: /api/v1.0/imagecode/
WARNING 2019-06-25 06:40:45,791 basehttp 124 "GET /api/v1.0/imagecode/ HTTP/1.1" 404 2119
WARNING 2019-06-25 06:40:46,767 base 152 Not Found: /api/v1.0/imagecode/
WARNING 2019-06-25 06:40:46,768 basehttp 124 "GET /api/v1.0/imagecode/ HTTP/1.1" 404 2119
WARNING 2019-06-25 06:41:25,960 base 152 Not Found: /api/v1.0/imagecode/
WARNING 2019-06-25 06:41:25,962 basehttp 124 "GET /api/v1.0/imagecode/ HTTP/1.1" 404 2119
INFO 2019-06-25 06:41:56,806 basehttp 124 "GET /api/v1.0/imagecode/ HTTP/1.1" 200 55
WARNING 2019-06-25 06:54:39,771 base 152 Not Found: /
WARNING 2019-06-25 06:54:39,771 basehttp 124 "GET / HTTP/1.1" 404 2176
INFO 2019-06-25 06:54:46,658 basehttp 124 "GET /login.html HTTP/1.1" 302 0
INFO 2019-06-25 06:54:46,661 basehttp 124 "GET /static/html/login.html HTTP/1.1" 200 2123
INFO 2019-06-25 06:54:46,671 basehttp 124 "GET /static/css/ihome/login.css HTTP/1.1" 200 966
INFO 2019-06-25 06:54:46,674 basehttp 124 "GET /static/js/ihome/login.js HTTP/1.1" 200 1499
INFO 2019-06-25 06:55:04,061 basehttp 124 "GET /register.html HTTP/1.1" 302 0
INFO 2019-06-25 06:55:04,066 basehttp 124 "GET /static/html/register.html HTTP/1.1" 200 3892
INFO 2019-06-25 06:55:04,100 basehttp 124 "GET /api/v1.0/imagecode?cur=3578cf7b-4ae9-4a51-9c1b-bc0f2180992a&pre= HTTP/1.1" 301 0
INFO 2019-06-25 06:55:04,117 verification 37 AZH7
INFO 2019-06-25 06:55:04,119 basehttp 124 "GET /api/v1.0/imagecode/?cur=3578cf7b-4ae9-4a51-9c1b-bc0f2180992a&pre= HTTP/1.1" 200 3007
WARNING 2019-06-25 06:58:37,125 base 152 Not Found: /
WARNING 2019-06-25 06:58:37,126 basehttp 124 "GET / HTTP/1.1" 404 2176
INFO 2019-06-25 06:59:00,783 basehttp 124 "GET / HTTP/1.1" 302 0
INFO 2019-06-25 06:59:00,787 basehttp 124 "GET /static/html/index.html HTTP/1.1" 200 6577
WARNING 2019-06-25 06:59:00,855 base 152 Not Found: /api/v1.0/session
WARNING 2019-06-25 06:59:00,859 base 152 Not Found: /api/v1.0/houses/index
WARNING 2019-06-25 06:59:00,859 basehttp 124 "GET /api/v1.0/session HTTP/1.1" 404 2344
WARNING 2019-06-25 06:59:00,860 basehttp 124 "GET /api/v1.0/houses/index HTTP/1.1" 404 2359
WARNING 2019-06-25 06:59:00,863 base 152 Not Found: /api/v1.0/areas
WARNING 2019-06-25 06:59:00,863 basehttp 124 "GET /api/v1.0/areas HTTP/1.1" 404 2338
INFO 2019-06-25 06:59:07,649 basehttp 124 "GET /register.html HTTP/1.1" 302 0
INFO 2019-06-25 06:59:07,682 basehttp 124 "GET /api/v1.0/imagecode?cur=30057037-bc62-4b10-a513-6bd449d7e15c&pre= HTTP/1.1" 301 0
INFO 2019-06-25 06:59:07,696 verification 37 KMHZ
INFO 2019-06-25 06:59:07,697 basehttp 124 "GET /api/v1.0/imagecode/?cur=30057037-bc62-4b10-a513-6bd449d7e15c&pre= HTTP/1.1" 200 3501
INFO 2019-06-25 06:59:09,576 basehttp 124 "GET /login.html HTTP/1.1" 302 0
INFO 2019-06-25 06:59:13,429 basehttp 124 "GET /register.html HTTP/1.1" 302 0
INFO 2019-06-25 06:59:13,453 basehttp 124 "GET /api/v1.0/imagecode?cur=fb2a7acc-6f93-49b9-b7c9-4a4527ddcb1f&pre= HTTP/1.1" 301 0
INFO 2019-06-25 06:59:13,461 verification 37 CUBA
INFO 2019-06-25 06:59:13,462 basehttp 124 "GET /api/v1.0/imagecode/?cur=fb2a7acc-6f93-49b9-b7c9-4a4527ddcb1f&pre= HTTP/1.1" 200 3353
INFO 2019-06-25 07:32:29,619 basehttp 124 "GET / HTTP/1.1" 302 0
WARNING 2019-06-25 07:32:29,856 base 152 Not Found: /api/v1.0/session
WARNING 2019-06-25 07:32:29,859 base 152 Not Found: /api/v1.0/houses/index
WARNING 2019-06-25 07:32:29,859 basehttp 124 "GET /api/v1.0/session HTTP/1.1" 404 2488
WARNING 2019-06-25 07:32:29,862 base 152 Not Found: /api/v1.0/areas
WARNING 2019-06-25 07:32:29,863 basehttp 124 "GET /api/v1.0/houses/index HTTP/1.1" 404 2503
WARNING 2019-06-25 07:32:29,864 basehttp 124 "GET /api/v1.0/areas HTTP/1.1" 404 2482
INFO 2019-06-25 07:32:34,638 basehttp 124 "GET /register.html HTTP/1.1" 302 0
INFO 2019-06-25 07:32:34,671 basehttp 124 "GET /api/v1.0/imagecode?cur=edbdfb2e-f258-4480-993f-64048dacc9b8&pre= HTTP/1.1" 301 0
